NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	SPOP	350	2.4611876010894775	0.0018722966	No	
row_1	DLC1	838	2.0611934661865234	-0.006560843	No	
row_2	KIT	1203	1.8837833404541016	-0.010085567	No	
row_3	GCNT1	1420	1.8072903156280518	-0.006595228	No	
row_4	ITGB3	2067	1.6077302694320679	-0.026901547	No	
row_5	ACVR2A	2235	1.554020643234253	-0.022934161	No	
row_6	PRKCE	3058	1.3573181629180908	-0.054346614	No	
row_7	MET	3236	1.3174076080322266	-0.052810762	No	
row_8	MYC	3425	1.2749598026275635	-0.052185997	No	
row_9	MGMT	3538	1.250146746635437	-0.047841776	No	
row_10	FZD2	3878	1.175734043121338	-0.0558095	No	
row_11	MGLL	4453	1.0660508871078491	-0.076787405	No	
row_12	PDGFRB	4512	1.0563527345657349	-0.071226686	No	
row_13	SMAD3	4569	1.047979712486267	-0.06563059	No	
row_14	VAV2	5259	0.9253601431846619	-0.0936797	No	
row_15	CAV1	5311	0.9154234528541565	-0.0888989	No	
row_16	HAS2	5421	0.8968758583068848	-0.08726012	No	
row_17	ADGRL2	5488	0.8824203014373779	-0.08352028	No	
row_18	GRK5	5670	0.8538373112678528	-0.085943975	No	
row_19	BCKDHB	5807	0.8337775468826294	-0.08620881	No	
row_20	PTGFR	5887	0.8224607110023499	-0.08362502	No	
row_21	PIK3R3	6145	0.7846519947052002	-0.09052921	No	
row_22	MAPK14	6279	0.7610733509063721	-0.09122794	No	
row_23	ID1	6395	0.7431796193122864	-0.091143034	No	
row_24	PIK3CD	6903	0.6634376049041748	-0.11192453	No	
row_25	MMP16	7159	0.6260547041893005	-0.12000961	No	
row_26	COL1A1	7168	0.6247797608375549	-0.11536386	No	
row_27	BMPR1A	7315	0.6006616353988647	-0.11803192	No	
row_28	ICA1	7409	0.5847615003585815	-0.11809478	No	
row_29	LAMC1	7598	0.5528958439826965	-0.12331608	No	
row_30	FBLN5	7843	0.5180138945579529	-0.13170847	No	
row_31	AGGF1	7850	0.5162850618362427	-0.12783797	No	
row_32	MAP2K5	7930	0.5035384297370911	-0.12783627	No	
row_33	RXRA	8152	0.4694421887397766	-0.13543549	No	
row_34	LPAR1	8209	0.45922982692718506	-0.13460611	No	
row_35	FHL2	8219	0.45792993903160095	-0.13136281	No	
row_36	SMAD7	8271	0.4490005671977997	-0.13035832	No	
row_37	ZMIZ1	8336	0.43905109167099	-0.13010497	No	
row_38	SCN8A	8368	0.4340514540672302	-0.12818985	No	
row_39	ATXN1	8380	0.4329308569431305	-0.12525211	No	
row_40	SIPA1L1	8402	0.42888203263282776	-0.12286301	No	
row_41	RASA2	8575	0.40262138843536377	-0.12847564	No	
row_42	IRS1	8719	0.3823324739933014	-0.1327566	No	
row_43	ADORA2B	9002	0.3357594311237335	-0.14458477	No	
row_44	CDK13	9094	0.320768266916275	-0.14668185	No	
row_45	LDLR	9254	0.29494553804397583	-0.15249567	No	
row_46	SERPINE1	9435	0.2681344449520111	-0.15960981	No	
row_47	APBB2	9454	0.26502394676208496	-0.1583926	No	
row_48	NFIB	9560	0.24618776142597198	-0.16181566	No	
row_49	ATP2C1	10204	0.1514965295791626	-0.19375737	No	
row_50	NOTCH2	10368	0.1263895332813263	-0.2011422	No	
row_51	TFPI	10503	0.10419367253780365	-0.20721082	No	
row_52	PRKCA	10518	0.10125535726547241	-0.20711319	No	
row_53	PPARG	10637	0.08176139742136002	-0.2125381	No	
row_54	RND3	10968	0.026068128645420074	-0.22934964	No	
row_55	COL1A2	11068	0.011724770069122314	-0.23436148	No	
row_56	ABCC1	11783	-0.09818870574235916	-0.27039722	No	
row_57	PHF3	11839	-0.1087517961859703	-0.27235383	No	
row_58	MRPS31	11897	-0.11755573004484177	-0.27434233	No	
row_59	DDAH1	11921	-0.12080149352550507	-0.2745507	No	
row_60	ERBB2	12077	-0.14820000529289246	-0.2813463	No	
row_61	CITED2	12109	-0.15278679132461548	-0.28170836	No	
row_62	SYNE1	12155	-0.15932780504226685	-0.28273967	No	
row_63	MTA1	12538	-0.22857213020324707	-0.300594	No	
row_64	ANXA2	12623	-0.24223746359348297	-0.30296582	No	
row_65	MAGI2	12643	-0.24655160307884216	-0.30194974	No	
row_66	GJA1	13172	-0.3345824182033539	-0.326477	No	
row_67	COL11A1	13263	-0.35297587513923645	-0.32826173	No	
row_68	RGS4	13272	-0.3550400137901306	-0.32579988	No	
row_69	SLC7A1	13496	-0.39243966341018677	-0.3341257	No	
row_70	NEK7	13556	-0.4018414318561554	-0.3339157	No	
row_71	BHLHE40	13955	-0.47014644742012024	-0.35063952	Yes	
row_72	KCNMA1	13968	-0.47299349308013916	-0.347429	Yes	
row_73	PTPN21	14109	-0.4974319040775299	-0.35062337	Yes	
row_74	SDC2	14115	-0.4988289177417755	-0.3468426	Yes	
row_75	TGFBR3	14144	-0.5041334629058838	-0.34420532	Yes	
row_76	NFKB1	14150	-0.5057613849639893	-0.34036842	Yes	
row_77	INSIG1	14151	-0.5058968663215637	-0.3362725	Yes	
row_78	SLC22A18	14266	-0.5270212292671204	-0.33788612	Yes	
row_79	ATRX	14309	-0.5352967381477356	-0.3357187	Yes	
row_80	COL3A1	14508	-0.5754637122154236	-0.34127313	Yes	
row_81	DUSP1	14561	-0.5862787961959839	-0.33920875	Yes	
row_82	ATRN	14573	-0.589920699596405	-0.335	Yes	
row_83	IGF1R	14631	-0.6016241908073425	-0.33306932	Yes	
row_84	FYN	14985	-0.6725457906723022	-0.34583318	Yes	
row_85	SNAI2	15075	-0.6900567412376404	-0.34483722	Yes	
row_86	TJP1	15193	-0.7141180038452148	-0.34509078	Yes	
row_87	WDR37	15252	-0.7251489758491516	-0.34221157	Yes	
row_88	LTBP1	15277	-0.7309859395027161	-0.3375313	Yes	
